北マケドニア共和国,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Flag_of_North_Macedonia.svg/150px-Flag_of_North_Macedonia.svg.png,https://ja.wikipedia.org/wiki/北マケドニア共和国,",○○○（きたマケドニアきょうわこく、マケドニア語: Република Северна Македонија、アルバニア語: Republika e Maqedonisë së Veriut）、通称北マケドニア（マケドニア語: Северна Македонија、アルバニア語: Maqedonia e Veriut）は、東南ヨーロッパのバルカン半島南部に1991年に建国された共和国。前身はユーゴスラビア連邦の構成国であった。南はギリシャ、東はブルガリア、西はアルバニア、北はセルビアおよびコソボと、四方を他国に囲まれた内陸国である。\n,○○○は、地理的にはマケドニアと呼ばれてきた地域の内の北西部にあり、現在ではマケドニア地域全体の約4割を占めている。残りの約5割はギリシャに、約1割はブルガリアに属している。また、歴史上、○○○の多数民族はマケドニア人と自称・他称されるが、彼らはスラヴ語の話し手で南スラヴ人の一派であり、ギリシャ系の言語を話していたと考えられる古代マケドニア王国の人々と直接の連続性はない。これらの理由から、1991年の独立当初の国名（マケドニア共和国）をめぐり、ギリシャとの間で後述するような国名論争（マケドニア呼称問題）が生じた。\n,",,,,,,,,,,,,,,,,,,,,,
ギニア,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Flag_of_Guinea.svg/130px-Flag_of_Guinea.svg.png,https://ja.wikipedia.org/wiki/ギニア,",○○○共和国（○○○きょうわこく）、通称○○○は、西アフリカにある共和制国家。北にセネガル、北西に○○○ビサウ、北東にマリ、南にシエラレオネ、リベリア、南東にコートジボワールと国境を接し、西は大西洋に面する。首都はコナクリである[3]。\n,旧フランス植民地帝国の中でも、1958年に他の植民地に先駆けて国民投票で独立した国家の一つ。\n,",,,,,,,,,,,,,,,,,,,,,
ギニアビサウ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Flag_of_Guinea-Bissau.svg/150px-Flag_of_Guinea-Bissau.svg.png,https://ja.wikipedia.org/wiki/ギニアビサウ,",○○○共和国（○○○きょうわこく）、通称○○○は、西アフリカにある共和制国家。北はセネガル、南と南東はギニアと国境を接し、西は大西洋に面する。首都はビサウである。\n,○○○はアフリカ大陸西端部に位置する。かつてはカアブ帝国（英語版）の一部であり、マリ帝国の一部を構成する地域でもあった[3] 。これらの帝国の一部は18世紀まで存続していたが、16世紀以降からその幾つかの地域はポルトガル帝国の支配下に置かれることになった。\n,",,,,,,,,,,,,,,,,,,,,,
キプロス,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Flag_of_Cyprus.svg/130px-Flag_of_Cyprus.svg.png,https://ja.wikipedia.org/wiki/キプロス,",○○○共和国（○○○きょうわこく、ギリシア語: Κυπριακή Δημοκρατία、トルコ語: Kıbrıs Cumhuriyeti）は、地中海東部に位置する○○○島の大部分を占める共和制国家。首都はニコシア。EU加盟国。公用語はギリシア語およびトルコ語。\n,○○○島の一部は、イギリス海外領土のアクロティリおよびデケリアであり、共和国領ではない。さらに1974年以来、南北に分断され、島の北部約37%を、国際的にはトルコのみが承認する「独立国家」であるトルコ系住民による北○○○・トルコ共和国が占めている。一方の○○○共和国は国際連合加盟国193か国のうち、192か国（トルコを除く）が国家承認している。\n,",,,,,,,,,,,,,,,,,,,,,
キューバ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Flag_of_Cuba.svg/150px-Flag_of_Cuba.svg.png,https://ja.wikipedia.org/wiki/キューバ,",'○○○共和国（○○○きょうわこく、西: República de Cuba）/レプブリカ・デ・クバ/、通称○○○は、カリブ海の大アンティル諸島（西インド諸島の一部）に位置する共和制国家。首都はハバナ[3]。人口は10,985,974人 (2023年現在) 。\n',○○○共産党による一党独裁体制が敷かれている[4]。政治思想としてはマルクス・レーニン主義（ソ連のスターリンが考案）とホセ・マルティ思想を採用している。\n,",,,,,,,,,,,,,,,,,,,,,
ギリシャ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Flag_of_Greece.svg/130px-Flag_of_Greece.svg.png,https://ja.wikipedia.org/wiki/ギリシャ,",'○○○共和国（○○○きょうわこく、ギリシア語: Ελληνική Δημοκρατία）、通称○○○は、南ヨーロッパに位置する共和制国家。2011年の国勢調査[3]によると、○○○の人口は約1,081万人、面積は日本の約3分の1である。アテネは首都および最大都市であり、テッサロニキは第2の都市および中央マケドニアの州都である。\n','○○○の地理はヨーロッパの南東端にあり、アジアおよびアフリカとの交差点にある。バルカン半島南端に位置し、国境は北西にアルバニア、北に北マケドニア共和国とブルガリア、東にトルコ（陸は北東、島嶼は南東）と接する。同国は9つの地理的地域からなり、マケドニア、中央○○○、ペロポネソス半島、テッサリア、イピロス、ドデカネス諸島およびキクラデス諸島を含むエーゲ海諸島、西トラキア、クレタ島、イオニア諸島がこれに該当する。本土の東にはエーゲ海、西にはイオニア海、南には地中海がそれぞれ位置する。同国の多数の島嶼のうち227島には居住者がおり、海岸線は全長1万3,676キロで地中海盆地最長かつ世界第11位である。国土の80％は山岳地帯であり、オリンポス山は2,917メートルで同国最高峰である。\n',",,,,,,,,,,,,,,,,,,,,,
キリバス,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Flag_of_Kiribati.svg/150px-Flag_of_Kiribati.svg.png,https://ja.wikipedia.org/wiki/キリバス,",○○○共和国（○○○きょうわこく）、通称○○○は、太平洋上に位置するギルバート諸島、フェニックス諸島、そしてライン諸島の一部などを領土とする国家で、イギリス連邦加盟国である。\n,○○○は33の環礁からなり、それらは赤道付近に350万平方キロメートルにもわたって散らばっている。そのために世界第3位に相当する排他的経済水域を有している（ただし、陸地が少なく領海や接続水域も少ないため、これらを含めると15位にも入らない）。世界で最も早く日付が変わる国の一つでもある[注釈 1]。\n,",,,,,,,,,,,,,,,,,,,,,
キルギス,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Flag_of_Kyrgyzstan.svg/137px-Flag_of_Kyrgyzstan.svg.png,https://ja.wikipedia.org/wiki/キルギス,",○○○共和国（○○○きょうわこく、○○○語: Кыргыз Республикасы、ロシア語: Кыргызская Республика）、通称○○○は、中央アジアに位置する共和制国家。かつての正式国名は○○○タン（○○○語・ロシア語: Кыргызстан）であり、改称以降も現地語での通称として公式に認められている。首都であり最大の都市はビシュケクである。\n,ソビエト連邦の崩壊に伴い独立した。内陸国で、カザフスタン、中華人民共和国、タジキスタン、ウズベキスタンと国境を接する。\n,",,,,,,,,,,,,,,,,,,,,,
グアテマラ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Flag_of_Guatemala.svg/134px-Flag_of_Guatemala.svg.png,https://ja.wikipedia.org/wiki/グアテマラ,",○○○共和国（○○○きょうわこく、スペイン語: República de Guatemala）、通称○○○は、中央アメリカ北部に位置する共和制国家である。北にメキシコ、北東にベリーズ、東にホンジュラス、南東にエルサルバドルと国境を接しており、北東はカリブ海に、南は太平洋に面する。人口は約1720万人[3][4]で、中央アメリカでは最も人口の多い国であり、アメリカ大陸では11番目に人口の多い国である。○○○は間接民主主義国家である。首都および最大都市はヌエバ・○○○・デ・ラ・アスンシオンで、○○○シティとしても知られ、中央アメリカ最大の都市である。\n,メソアメリカ大陸に広がっていたマヤ文明の中心は、歴史的に現在の○○○の領土を拠点としていた。16世紀、この地域の大部分はスペインに征服され、ニュースペイン総督領の一部として領有権を主張した。1821年、○○○はスペインとメキシコから独立した。1823年に中央アメリカ連邦共和国の一部となったが、1841年に解散した。\n,",,,,,,,,,,,,,,,,,,,,,
クウェート,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Flag_of_Kuwait.svg/150px-Flag_of_Kuwait.svg.png,https://ja.wikipedia.org/wiki/クウェート,",○○○国（○○○こく、アラビア語: دولة الكويت\u200e）、通称○○○は、西アジア・中東に位置する立憲君主制国家。首都は○○○市。\n,1990年にイラクに一時占領された（湾岸危機）。北と西にイラク、南にサウジアラビア、東にペルシャ湾がある。\n,",,,,,,,,,,,,,,,,,,,,,
クック諸島,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Flag_of_the_Cook_Islands.svg/150px-Flag_of_the_Cook_Islands.svg.png,https://ja.wikipedia.org/wiki/クック諸島,",○○○（クックしょとう、英: Cook Islands）は、オセアニア東部、ポリネシア東部にある24の珊瑚環礁と火山島からなる立憲君主制国家。ニュージーランドと自由連合形態をとり、ニュージーランド王国の構成国の一つである。米領サモアとタヒチのあるフランス領ポリネシアの間にある15の島々からなっている。鹿児島県徳之島ほどの面積に約2万人の人々が暮らしている。\n,主権国家と同等の内政を行い独自の外交を行っているが、国防および外交の最終責任をニュージーランドが有し、国民も同国の市民権（国籍）を保持しており、国家の三要素の内「主権」と「人民」を完全には満たさないため、国家承認していない国が多い。\n,",,,,,,,,,,,,,,,,,,,,,
グレナダ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Grenada.svg/137px-Flag_of_Grenada.svg.png,https://ja.wikipedia.org/wiki/グレナダ,",○○○（英語: Grenada、○○○・クレオール語: Gwenad）は、カリブ海の小アンティル諸島南部にある立憲君主制国家。首都はセントジョージズである。\n,英連邦王国のひとつであり、イギリス連邦加盟国。島国であり、海を隔てて北にセントビンセントおよびグレナディーン諸島、北東にバルバドス、南にトリニダード・トバゴとベネズエラがある。\n,",,,,,,,,,,,,,,,,,,,,,
クロアチア,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Flag_of_Croatia.svg/150px-Flag_of_Croatia.svg.png,https://ja.wikipedia.org/wiki/クロアチア,",○○○共和国（○○○きょうわこく、○○○語: Republika Hrvatska）、通称○○○は、南ヨーロッパ、バルカン半島にある共和制国家である。首都はザグレブ。\n,本土では西にスロベニア、北にハンガリー、東にボスニア・ヘルツェゴビナ、セルビアと国境を接している。南はアドリア海に面し、対岸はイタリア、飛び地のドゥブロヴニクでは東にモンテネグロと接している。\n,",,,,,,,,,,,,,,,,,,,,,
ケニア,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Kenya.svg/130px-Flag_of_Kenya.svg.png,https://ja.wikipedia.org/wiki/ケニア,",○○○共和国（○○○きょうわこく）、通称○○○は、東アフリカに位置する共和制国家で、イギリス連邦加盟国である。北にエチオピア、北西に南スーダン、西にウガンダ、南にタンザニア、東にソマリアと国境を接し、南東はインド洋に面する。\n,首都のナイロビはアフリカ大陸有数の世界都市で、国際連合環境計画と国際連合人間居住計画の本部が置かれている。\n,",,,,,,,,,,,,,,,,,,,,,
コートジボワール,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg/130px-Flag_of_C%C3%B4te_d%27Ivoire.svg.png,https://ja.wikipedia.org/wiki/コートジボワール,",""○○○共和国（○○○きょうわこく）、通称○○○（Côte,'d''Ivoire）は、西アフリカの共和制国家である。東はガーナ、北はブルキナファソ、マリ、西はギニア、リベリアと国境を接し、南は大西洋に面する。首都はヤムスクロだが、ほとんどの首都機能は旧首都のアビジャンに所在している。\n""',かつて日本では意訳による漢字表記で「象牙海岸共和国」（ぞうげかいがんきょうわこく）と呼ばれていたが、後述の理由から現在は使用されていない。\n,",,,,,,,,,,,,,,,,,,,,
コスタリカ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Flag_of_Costa_Rica.svg/137px-Flag_of_Costa_Rica.svg.png,https://ja.wikipedia.org/wiki/コスタリカ,",'○○○共和国（○○○きょうわこく、スペイン語: República de Costa Rica）、通称○○○は、中央アメリカ南部に位置する共和制国家。北にニカラグア、南東にパナマと国境を接しており、南は太平洋、北はカリブ海に面している。首都はサンホセである。国土面積は51,060 km2で、人口は約500万人[3][4]である。首都であり最大都市であるサンホセには推定333,980人が住んでおり、周辺の都市圏には約200万人が住んでいる。\n',中央アメリカにおいては数少ない、長年にわたり安定した民主主義政治を維持している国で、高い教育を受けた労働者が多いことでも知られている[5]。教育予算が国家予算に占める割合は、世界平均が4.4％であるのに対し、同国はおよそ6.9％（2016年）である[6]。かつては農業に大きく依存していたが、現在は金融、外資系企業向けサービス、製薬、エコツーリズムなど多角的な経済活動を行っている。○○○の自由貿易地域（FTZ）には、多くの外資系製造業やサービス業が進出しており、投資や税制上の優遇措置の恩恵を受けている[7]。\n,",,,,,,,,,,,,,,,,,,,,,
コソボ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Flag_of_Kosovo.svg/130px-Flag_of_Kosovo.svg.png,https://ja.wikipedia.org/wiki/コソボ,",○○○共和国[8]（○○○きょうわこく、アルバニア語: Republika e Kosovës）は、バルカン半島中部の内陸部に位置する国家。北東をセルビア、南東を北マケドニア、南西をアルバニア、北西をモンテネグロに囲まれている。略称KOS[9]。国際連合（UN）には未加盟であるが、2016年7月時点で113の国連加盟国が国家として承認している。\n,面積は1万887平方キロメートル（日本の岐阜県に相当）。国民の9割以上はアルバニア人で、他にセルビア人などが暮らす。人口は約180万人で、その3分の1は首都プリシュティナに集まっていると推定されている[8]。\n,",,,,,,,,,,,,,,,,,,,,,
コモロ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Flag_of_the_Comoros.svg/137px-Flag_of_the_Comoros.svg.png,https://ja.wikipedia.org/wiki/コモロ,",○○○連合（○○○れんごう、フランス語: Union des Comores）、通称○○○は、インド洋の○○○諸島のグランド○○○島（ンジャジジャ島）、アンジュアン島（ヌズワニ島）、モヘリ島（ムワリ島）で構成される連邦共和制国家。○○○政府はフランス領マヨット島（マオレ島）の領有権も主張している。海を隔てて西にはモザンビークがあり、東南にはマダガスカルがある。首都であるモロニはグランド○○○島に位置している。\n,1975年7月6日、フランスから独立したものの頻繁にクーデターが発生し、1990年代には2島が独立宣言を行い国家解体の危機に陥った。その影響から経済が低迷し後発開発途上国および小島嶼開発途上国に指定されている。現在も近海ではたびたびシーラカンスが捕獲される。\n,",,,,,,,,,,,,,,,,,,,,,
コロンビア,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Colombia.svg/130px-Flag_of_Colombia.svg.png,https://ja.wikipedia.org/wiki/コロンビア,",○○○共和国（○○○きょうわこく、スペイン語: República de Colombia）、通称○○○は、南アメリカ北西部に位置する共和制国家である。東にベネズエラ、南東にブラジル、南にペルー、南西にエクアドル、北西にパナマと国境を接しており、北はカリブ海、西は太平洋に面している。南アメリカ大陸で唯一、太平洋と大西洋の2つの大洋に面した国である。首都はボゴタ。\n,○○○は非常に多様な環境と文化、民族（88の部族と200の言語集団）を持つ国であり、ヨーロッパからの入植者、アフリカ人の奴隷の末裔、ヨーロッパ人が渡来する前からの先住民族が混在している。ヨーロッパ、中東、アジアからの移民が19世紀から20世紀の間に多く移住した[4]。\n,",,,,,,,,,,,,,,,,,,,,,
コンゴ共和国,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_the_Republic_of_the_Congo.svg/130px-Flag_of_the_Republic_of_the_Congo.svg.png,https://ja.wikipedia.org/wiki/コンゴ共和国,",○○○（コンゴきょうわこく）は、中部アフリカに位置する共和制国家。東にコンゴ民主共和国、北にカメルーンと中央アフリカ共和国、西にガボン、南にアンゴラの飛地カビンダと国境を接している。首都はブラザヴィルである。\n,同国はバントゥー語で「山」を意味するコンゴと呼ばれる地域の一部から成り立っている。\n,",,,,,,,,,,,,,,,,,,,,,
コンゴ民主共和国,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Flag_of_the_Democratic_Republic_of_the_Congo.svg/130px-Flag_of_the_Democratic_Republic_of_the_Congo.svg.png,https://ja.wikipedia.org/wiki/コンゴ民主共和国,",○○○（コンゴみんしゅきょうわこく、仏: République démocratique du Congo）は、中部アフリカに位置する共和制国家。首都はキンシャサ特別州。\n,北西にコンゴ共和国、南西にアンゴラ、南にザンビア、東にタンザニア、ブルンジ、ルワンダ、北東にウガンダ、南スーダン、北に中央アフリカ共和国と国境を接し、西は大西洋に面する。かつてはザイールと称していた。\n,",,,,,,,,,,,,,,,,,,,,,
サウジアラビア,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Flag_of_Saudi_Arabia.svg/130px-Flag_of_Saudi_Arabia.svg.png,https://ja.wikipedia.org/wiki/サウジアラビア,",○○○王国（○○○おうこく、アラビア語: المملكة العربية السعودية\u200e）、通称○○○は、中東・西アジアに位置する絶対君主制国家。首都はリヤド。\n,世界2位の原油埋蔵量を持つ国であり、世界最大級の石油輸出国でもある。イスラム教最大の聖地メッカ（マッカ）と第2のマディーナ（メディナ）を擁する。世界銀行の定義では高所得国に分類され、アラブ諸国で唯一G20に加盟しているが、産業の多様性には乏しく、天然資源開発が主要産業となっている。\n,",,,,,,,,,,,,,,,,,,,,,
サモア,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Flag_of_Samoa.svg/150px-Flag_of_Samoa.svg.png,https://ja.wikipedia.org/wiki/サモア,",""○○○独立国（○○○どくりつこく、○○○語:,Mālō,'Sa''oloto','Tuto''atasi',o,Samoa、英:,Independent,State,of,Samoa）、通称○○○は、南太平洋（オセアニア）に位置し、ウポル島、サバイイ島および7つの小島からなる国家。首都はウポル島北部にあるアピアである。\n"",イギリス連邦加盟国のひとつ。○○○諸島のうち、西経171度線を境として西側に位置する。この経度を境にアメリカ領○○○と○○○独立国に分割されているが、住民も文化も同じポリネシア系である。\n,",,,,,,,,,,,,
サントメ・プリンシペ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Flag_of_S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe.svg/150px-Flag_of_S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe.svg.png,https://ja.wikipedia.org/wiki/サントメ・プリンシペ,",○○○民主共和国（○○○みんしゅきょうわこく、ポルトガル語: República Democrática de São Tomé e Príncipe、英語: Democratic Republic of Sao Tome and Principe）、通称：○○○（ポルトガル語: São Tomé e Príncipe、英語: Sao Tome and Principe）は、大西洋の一部であるギニア湾に浮かぶ火山島であるサントメ島、プリンシペ島、そしてその周辺の島々からなる共和制の島国である。首都のサントメはサントメ島に存在する。\n,○○○は大西洋上に位置するもののアフリカの国々の1つに数えられており、中部アフリカに該当する国となっている。\n,",,,,,,,,,,,,,,,,,,,,,
ザンビア,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Zambia.svg/130px-Flag_of_Zambia.svg.png,https://ja.wikipedia.org/wiki/ザンビア,",'○○○共和国（○○○きょうわこく）、通称○○○は、アフリカ大陸南部に位置する共和制国家。首都はルサカ。かつてはイギリス領北ローデシアであった地域で、独立後もイギリス連邦加盟国であり、公用語は英語である。内陸国であり、コンゴ民主共和国、タンザニア、マラウイ、モザンビーク、ジンバブエ、ナミビア、アンゴラ、ボツワナの8カ国と隣接している[注釈 1]。国の人口は1,735万人（2018年：世界銀行）。世界平和度指数ランキング（2018年）では163か国中48位となり、アフリカで最も平和な国の一つとして評価されている。\n',○○○と南隣のジンバブエとの国境に流れるザンベジ川には世界三大瀑布の一つと称されるヴィクトリアの滝があり、アフリカを代表する動物、ゾウ、カバ、キリン、シマウマ、ヌーも多く住み、大自然が残されている。一方で、北部のカッパーベルトには銅鉱山が多数存在し、独立以前から銅の生産を主産業とする大鉱産国である[4]。\n,",,,,,,,,,,,,,,,,,,,,,
サンマリノ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Flag_of_San_Marino.svg/122px-Flag_of_San_Marino.svg.png,https://ja.wikipedia.org/wiki/サンマリノ,",○○○共和国（○○○きょうわこく、伊: Repubblica di San Marino）、通称○○○は、イタリア半島の中東部に位置する共和制国家[1]。首都は○○○市[1]。国土の周囲は全てイタリアで囲まれた[1]内陸国で、国土の面積は61.2平方キロメートル[2]（日本の東京都世田谷区[2]や十和田湖（青森県・秋田県）とほぼ同じ[4]）で、世界で5番目に小さなミニ国家である[5]。また、現存する世界最古の共和国と考えられており[2][6]、同国もそれを誇りとしている[7]。1700年間、一度も戦争をしたことがない[8]。\n,欧州連合（EU）には加盟していない[2]。\n,",,,,,,,,,,,,,,,,,,,,,
シエラレオネ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Flag_of_Sierra_Leone.svg/130px-Flag_of_Sierra_Leone.svg.png,https://ja.wikipedia.org/wiki/シエラレオネ,",○○○共和国（○○○きょうわこく）、通称○○○は、西アフリカの西部、大西洋岸に位置する共和制国家でイギリス連邦加盟国である。北にギニア、南東にリベリアと国境を接し、南西は大西洋に面する。首都はフリータウン。\n,奴隷制から解放された黒人たちの移住地として1808年にイギリスの植民地となり、1961年に独立した。\n,",,,,,,,,,,,,,,,,,,,,,
ジブチ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Flag_of_Djibouti.svg/130px-Flag_of_Djibouti.svg.png,https://ja.wikipedia.org/wiki/ジブチ,",○○○共和国（○○○きょうわこく）、通称○○○は、アフリカ北東部に位置する共和制国家。首都は○○○市。公用語はアラビア語でアラビア半島に極めて近くアラブ連盟の加盟国であるため、中東に含まれる場合もある。エリトリア、エチオピア、ソマリアと接し、紅海、アデン湾に面する。\n,正式名称はフランス語で、République de Djibouti（レピュブリク・ドゥ・ヂブティ）。通称、Djibouti（ヂブティ）。アラビア語で、جمهورية جيبوتي（jumhūrīyat jībūtī; ジュムフーリーヤ・ジーブーティー）。\n,",,,,,,,,,,,,,,,,,,,,,
ジャマイカ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Flag_of_Jamaica.svg/150px-Flag_of_Jamaica.svg.png,https://ja.wikipedia.org/wiki/ジャマイカ,",○○○（英語: Jamaica 英語発音: [dʒəˈmeɪkə]\xa0( 音声ファイル)）は、カリブ海地域に位置する立憲君主制国家である。首都はキングストン。\n,中央アメリカ、カリブ海の大アンティル諸島にある島国で、英連邦王国の一国。また、イギリス連邦加盟国でもある。北にはキューバとケイマン諸島が、東には○○○海峡を隔ててイスパニョーラ島に位置するハイチとドミニカ共和国がある。\n,",,,,,,,,,,,,,,,,,,,,,
ジョージア,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Flag_of_Georgia.svg/130px-Flag_of_Georgia.svg.png,https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg/130px-Flag_of_Georgia.svg.png,https://ja.wikipedia.org/wiki/ジョージア,(国),",ジョージア（グルジア語: საქართველო、IPA:\xa0[sakʰartʰʷelo]\xa0( 音声ファイル)、グルジア語ラテン翻字: Sakartvelo、カナ: サカルトヴェロ[3]、英語: Georgia）は、ユーラシア大陸の南コーカサスにある共和制国家。首都はトビリシである[4]。ヨーロッパとアジアの境にあり、東ヨーロッパ[5][6][7]と西アジア[7][8]のいずれにも区分されることがある。北はロシア連邦、南東はアゼルバイジャン、南はアルメニアとトルコと接し、西は黒海に面する。\n,ロシア内戦中の1921年にグルジア民主共和国が赤軍に占領され、以後ソビエト連邦を構成するグルジア共和国とされたが、ソビエト連邦の崩壊に伴い1991年4月に共和国として独立を回復した[9]。\n,",,,,,,,,,,,,,,,,,,,
シリアの国旗,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Flag_of_the_Syrian_revolution.svg/130px-Flag_of_the_Syrian_revolution.svg.png,https://ja.wikipedia.org/wiki/シリアの国旗,",○○○（デ・ファクト）は、2011年から2024年にかけてシリア内戦で旧反体制派が使用していた「革命旗」のデザインを踏襲したもので、1932年に制定されたシリア第一共和国時代の「独立旗」（independence flag）のデザインが元となっている。2024年のアサド政権崩壊後に発足した暫定政権によって、事実上、○○○として扱われており、トルコ、ロシア、日本等各国に設置されたシリア大使館においても旧政権のものに代わって掲揚されている[1][2][3][4]。\n,なお、それまでのアサド政権（バアス党政権）時代の国旗は、1980年に制定されたもので、1958年から1961年にかけてのアラブ連合共和国時代のデザインを踏襲したものであった。\n,",,,,,,,,,,,,,,,,,,,,,
シンガポール,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Flag_of_Singapore.svg/130px-Flag_of_Singapore.svg.png,https://ja.wikipedia.org/wiki/シンガポール,",○○○共和国（○○○きょうわこく、英語: Republic of Singapore[4]、マレー語: Republik Singapura、簡体字: 新加坡共和国; 繁体字: 新加坡共和國、タミル語: சிங்கப்பூர் குடியரசு）、通称○○○は、東南アジアに位置し、○○○島および60以上の小規模な島々からなる[5]共和制国家[6]。都市国家である[7][8]。アジア四小龍のうちの一国。\n,同国は、北はジョホール海峡により半島マレーシアから、南は○○○海峡によりインドネシアのリアウ諸島州からおのおの切り離されている。同国は高度に都市化され、原初の現存植生はほとんどない。○○○の領土は一貫して埋立てにより拡大してきた。\n,",,,,,,,,,,,,,,,,,,,,,
ジンバブエ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/150px-Flag_of_Zimbabwe.svg.png,https://ja.wikipedia.org/wiki/ジンバブエ,",○○○共和国（○○○きょうわこく、英: Republic of Zimbabwe）、通称○○○は、アフリカ大陸の南部に位置する共和制国家。首都はハラレ。\n,内陸国であり、モザンビーク、ザンビア、ボツワナ、南アフリカ共和国に隣接する。なお、地図を一見すると接しているように見えるナミビアとは、ザンビア、ボツワナを挟んで150メートルほど離れている。2003年に脱退するまでイギリス連邦の加盟国だった。\n,",,,,,,,,,,,,,,,,,,,,,
スイス,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Switzerland.svg/106px-Flag_of_Switzerland.svg.png,https://ja.wikipedia.org/wiki/スイス,",○○○連邦（○○○れんぽう、独: Schweizerische Eidgenossenschaft、仏: Confédération Suisse、伊: Confederazione Svizzera）、通称○○○は、中央ヨーロッパに位置する連邦共和制国家[1]。歴史によって、西欧に分類されることもある。\n,ドイツ、フランス、イタリア、オーストリア、リヒテンシュタインに囲まれた内陸に位置し、国内には多くの国際機関の本部が置かれている。首都はベルンで、主要都市にはチューリッヒ、ジュネーヴ、バーゼル、ローザンヌなどがある。永世中立国であるが、欧州自由貿易連合に加盟しているほか、バチカン市国の衛兵は○○○傭兵が務めている。日本語表記の○○○はフランス語名に由来している[1]。\n,",,,,,,,,,,,,,,,,,,,,,
スウェーデン,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Flag_of_Sweden.svg/134px-Flag_of_Sweden.svg.png,https://ja.wikipedia.org/wiki/スウェーデン,",'○○○王国（○○○おうこく、○○○語: Konungariket Sverige, 発音\xa0[²koːnɵŋaˌriːkɛt ¹svɛːrjɛ]\xa0( 音声ファイル)）、通称○○○は、北ヨーロッパのスカンディナヴィア半島に位置する立憲君主制国家。首都はストックホルム。1995年に欧州連合（EU）に加盟しているが、ユーロは導入していない。北欧諸国のひとつであり、西にノルウェー、東がフィンランド、南はデンマークと国境を接しており、バルト海を挟む形でバルト三国やポーランドとも接している。\n',人口は約1045万人（2021年12月○○○統計庁による）[1]。北欧諸国では最多の人口を有する。住民の大半は北方ゲルマン系（○○○人）だが、北部には少数のサーミ人とフィン人が暮らす[5]。宗教は国教であるルーテル教会が大多数を占める[6]。言語は○○○語が公用語であり、他にサーミ語やフィンランド語などが存在する[6]。\n,",,,,,,,,,,,,,,,,,,,,,
スーダン,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Flag_of_Sudan.svg/150px-Flag_of_Sudan.svg.png,https://ja.wikipedia.org/wiki/スーダン,",○○○共和国（○○○きょうわこく、アラビア語: جمهورية السودان\u200e、英語: Republic of the Sudan）、通称○○○は、北東アフリカに位置する共和制国家である。首都はハルツーム。国境を接する隣国は北がエジプト、北西がリビア、西がチャドと中央アフリカ、南が南○○○、南東がエチオピアとエリトリア。東側は紅海に面しており、その対岸側にはサウジアラビアがある。\n,アルジェリア、コンゴ民主共和国に次いでアフリカ大陸で3位の面積を有する。2011年7月に南○○○共和国が分離独立する前は、面積250万5813平方キロメートルとアフリカ大陸最大の国土を有していた。\n,",,,,,,,,,,,,,,,,,,,,,
